"ID","Threat Name","IP Address Exemptions","Rule","CVE","Host","Category","Severity","Action","Packet Capture"
"90321","Potential Evasion Technique Detected in HTTP Response","","Alert-All","","client","protocol-anomaly","low","default (alert)","disable"
"90326","CutePHP CuteNews Remote Code Execution Vulnerability","","Alert-All","CVE-2019-11447","server","code-execution","high","default (reset-server)","disable"
"90327","DeviceLock Plug and Play Auditor Unicode Buffer Overflow Vulnerability","","Alert-All","CVE-2018-10655","client","overflow","high","default (reset-both)","disable"
"90328","EGroupware Arbitrary Remote Code Execution Vulnerability","","Alert-All","CVE-2010-3313","server","code-execution","high","default (reset-server)","disable"
"90329","EGroupware Reflected Cross-Site Scripting Vulnerability","","Alert-All","CVE-2010-3314","server","code-execution","medium","default (alert)","disable"
"90330","Belkin Wemo UPnP API SmartDevURL OS Command Injection Vulnerability","","Alert-All","","server","code-execution","high","default (alert)","disable"
"90332","PHPMyAdmin SQL Injection Vulnerability","","Alert-All","","server","code-execution","medium","default (reset-server)","disable"
"90335","Apache Druid Remote Code Execution Vulnerability","","Alert-All","CVE-2021-25646","server","code-execution","high","default (reset-server)","disable"
"90336","Apache Struts2 OGNL Remote Code Execution Vulnerability","","Alert-All","","server","code-execution","critical","default (reset-server)","disable"
"90344","Delta Industrial Automation CNCSoft ScreenEditor Element Name Stack Buffer Overflow Vulnerability","","Alert-All","CVE-2020-16199","client","overflow","high","default (alert)","disable"
"90345","Mofi Network MOFI4500-4GXeLTE Authentication Bypass Vulnerability","","Alert-All","CVE-2020-15835","server","code-execution","critical","default (reset-server)","disable"
"90346","Mofi Network MOFI4500-4GXeLTE Information Disclosure Vulnerability","","Alert-All","CVE-2020-13856,CVE-2020-15834,CVE-2020-13857,CVE-2020-15832","server","info-leak","low","default (alert)","disable"
"90347","Pegasus CMS Directory Traversal Vulnerability","","Alert-All","","server","info-leak","medium","default (alert)","disable"
"90348","Pegasus CMS Command Execution Vulnerability","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"90351","Mautic Cross-Site Scripting Vulnerability","","Alert-All","CVE-2020-35124","server","info-leak","critical","default (reset-server)","disable"
"90354","Apache Shiro Authentication Bypass Vulnerability","","Alert-All","CVE-2020-17523","server","info-leak","critical","default (reset-server)","disable"
"90355","MAGMI Cross-Site Request Forgery Vulnerability","","Alert-All","CVE-2020-5776","server","code-execution","high","default (reset-server)","disable"
"90356","WSO2 Identity Server XXE Vulnerability","","Alert-All","CVE-2016-4311,CVE-2016-4312,CVE-2020-24590","server","code-execution","critical","default (alert)","disable"
"90357","Openjpeg Heap Buffer Overflow Vulnerabiliity","","Alert-All","CVE-2020-27814","client","dos","high","default (reset-both)","disable"
"90358","Adobe Reader Improper Input Validation Vulnerability","","Alert-All","CVE-2021-21060","client","code-execution","medium","default (alert)","disable"
"90359","Acrobat Reader Use-After-Free Vulnerability","","Alert-All","CVE-2021-21040","client","code-execution","high","default (reset-both)","disable"
"90360","Acrobat Reader Buffer Overflow Vulnerability","","Alert-All","CVE-2021-21046","client","overflow","low","default (alert)","disable"
"90361","Acrobat Reader Code Execution Vulnerability","","Alert-All","CVE-2021-21037","client","code-execution","high","default (reset-both)","disable"
"90362","Acrobat Reader Buffer Overflow Vulnerability","","Alert-All","CVE-2021-21063","client","overflow","high","default (reset-both)","disable"
"90363","Acrobat Reader Out-of-Bounds Write Vulnerability","","Alert-All","CVE-2021-21038","client","code-execution","high","default (reset-both)","disable"
"90364","Acrobat Reader Use-After-Free Vulnerability","","Alert-All","CVE-2021-21039","client","overflow","high","default (reset-both)","disable"
"90365","Acrobat Reader Integer Overflow Vulnerability","","Alert-All","CVE-2021-21036","client","code-execution","high","default (reset-both)","disable"
"90366","Acrobat Reader Buffer Overflow Vulnerability","","Alert-All","CVE-2021-21062","client","overflow","high","default (reset-both)","disable"
"90367","Acrobat Reader Heap-Based Buffer Overflow Vulnerability","","Alert-All","CVE-2021-21017","client","code-execution","high","default (reset-both)","disable"
"90368","Acrobat Reader Use-After-Free Vulnerability","","Alert-All","CVE-2021-21028","client","code-execution","high","default (reset-both)","disable"
"90369","Acrobat Reader Out-of-Bounds Write Vulnerability","","Alert-All","CVE-2021-21044","client","code-execution","high","default (reset-both)","disable"
"90370","Hyland OnBase Credentials Authentication Bypass Vulnerability","","Alert-All","CVE-2020-25252","server","info-leak","high","default (reset-server)","disable"
"90371","Acrobat Reader Use-After-Free Vulnerability","","Alert-All","CVE-2021-21021","client","code-execution","high","default (reset-both)","disable"
"90372","Acrobat Reader Out-Of-Bounds Read Vulnerability","","Alert-All","CVE-2021-21042","client","code-execution","high","default (reset-both)","disable"
"90373","Acrobat Reader Buffer Overflow Vulnerability","","Alert-All","CVE-2021-21058","client","overflow","high","default (reset-both)","disable"
"90374","Acrobat Reader Use-After-Free Vulnerability","","Alert-All","CVE-2021-21033","client","code-execution","high","default (reset-both)","disable"
"90375","Acrobat Reader Use-After-Free Vulnerability","","Alert-All","CVE-2021-21061","client","code-execution","high","default (reset-both)","disable"
"90376","Acrobat Reader Out-Of-Bounds Read Vulnerability","","Alert-All","CVE-2021-21034","client","code-execution","high","default (reset-both)","disable"
"90377","Acrobat Reader Null Pointer Dereference Vulnerability","","Alert-All","CVE-2021-21057","client","code-execution","high","default (reset-both)","disable"
"90378","Acrobat Reader Buffer Overflow Vulnerability","","Alert-All","CVE-2021-21059","client","overflow","high","default (reset-both)","disable"
"90379","Acrobat Reader Use-After-Free Vulnerability","","Alert-All","CVE-2021-21035","client","code-execution","high","default (reset-both)","disable"
"90380","Acrobat Reader Use-After-Free Vulnerability","","Alert-All","CVE-2021-21041","client","code-execution","high","default (reset-both)","disable"
"90381","Hyland OnBase SQL Injection Vulnerability","","Alert-All","CVE-2020-25254","server","sql-injection","critical","default (reset-server)","disable"
"90383","Canon PrintMe EFI Webinterface XSS Vulnerability","","Alert-All","CVE-2018-12111","server","code-execution","medium","default (alert)","disable"
"90384","Fujitsu Eternus Storage DX200 S4 Broken Authentication Access Vulnerability","","Alert-All","CVE-2020-29127","server","info-leak","critical","default (reset-server)","disable"
"90386","Advantech WebAccess DBVisitor ChartThemeConfig SQL Injection Vulnerability","","Alert-All","CVE-2014-0763","server","sql-injection","high","default (reset-server)","disable"
"90388","Cockpit Remote Command Execution Vulnerability","","Alert-All","CVE-2020-35131","server","code-execution","critical","default (reset-server)","disable"
"90390","GE MobileLink Remote Code Execution Vulnerability","","Alert-All","CVE-2018-6021","server","code-execution","high","default (reset-server)","disable"
"90392","IDBTE4M Exploit Scanner Detection","","Alert-All","","server","info-leak","medium","default (alert)","disable"
"90395","Weblogic HTTP Vulnerability Scanner Detection","","Alert-All","","server","info-leak","low","default (alert)","disable"
"90396","Advantech WebAccess Credential Information Disclosure Vulnerability","","Alert-All","CVE-2016-5810","server","info-leak","medium","default (alert)","disable"
"90397","Broadwin WebAccess Client Bwocxrun ActiveX OcxSpool Format String Vulnerability","","Alert-All","CVE-2012-0241","client","code-execution","medium","default (alert)","disable"
"90398","Google Chrome Buffer Overflow Vulnerability","","Alert-All","CVE-2021-21128","client","overflow","high","default (reset-both)","disable"
"90399","Fujitsu-Siemens Computers ServerView Web Interface Arbitrary Command Execution Vulnerability","","Alert-All","CVE-2007-3011","server","code-execution","high","default (alert)","disable"
"90400","ASUS RT-AX86U Buffer Overflow Vulnerability","","Alert-All","CVE-2020-36109","server","overflow","critical","default (reset-server)","disable"
"90401","Apache ActiveMQ Web Console message.jsp Cross-Site Scripting Vulnerability","","Alert-All","CVE-2020-13947","server","code-execution","medium","default (alert)","disable"
"90402","Generic IoT Device Remote Command Execution Vulnerability","","Alert-All","","server","code-execution","high","default (reset-server)","disable"
"90403","Discord ProBot File Upload Vulnerability","","Alert-All","CVE-2021-26918","server","code-execution","critical","default (reset-server)","disable"
"90406","Advantech EKI-6340 Remote Command Execution Vulnerability","","Alert-All","CVE-2014-8387","server","code-execution","high","default (reset-server)","disable"
"90407","Google Chrome Use-After-Free Vulnerability","","Alert-All","CVE-2020-16014,CVE-2020-16015","client","code-execution","critical","default (reset-both)","disable"
"90408","Google Chrome Use-After-Free Vulnerability","","Alert-All","CVE-2020-16018","client","code-execution","critical","default (reset-both)","disable"
